activity_id,student_id,activity_date,login_count,video_minutes,resources_viewed,quiz_attempts,forum_posts,session_minutes
LMS009392,STU00470,2026-01-23,7,28,12,5,4,54
LMS009393,STU00470,2026-04-21,7,9,10,0,1,176
LMS009394,STU00470,2026-04-22,5,67,15,3,2,4
LMS009395,STU00470,2026-02-05,5,180,1,1,2,150
LMS009396,STU00470,2026-05-22,1,19,12,3,5,61
LMS009397,STU00470,2026-05-23,8,162,14,1,0,207
LMS009398,STU00470,2026-05-09,6,27,1,4,5,173
LMS009399,STU00470,2026-02-11,8,39,9,0,2,16
LMS009400,STU00470,2026-04-09,3,112,2,0,3,107
LMS009401,STU00471,2026-03-04,5,52,9,5,1,1
LMS009402,STU00471,2026-02-27,7,100,4,1,0,231
LMS009403,STU00471,2026-06-29,1,47,8,3,1,137
LMS009404,STU00471,2026-03-11,5,7,3,5,1,20
LMS009405,STU00471,2026-02-15,2,84,12,3,2,171
LMS009406,STU00471,2026-01-03,6,3,10,4,2,191
LMS009407,STU00471,2026-06-10,1,2,11,1,1,123
LMS009408,STU00471,2026-04-29,4,104,12,4,2,128
LMS009409,STU00471,2026-03-05,7,43,10,3,5,62
LMS009410,STU00471,2026-01-26,0,128,14,5,4,148
LMS009411,STU00471,2026-01-03,6,117,14,4,0,179
LMS009412,STU00471,2026-02-25,6,33,10,2,5,221
LMS009413,STU00471,2026-06-18,0,70,3,2,2,221
LMS009414,STU00471,2026-04-04,5,153,7,4,2,60
LMS009415,STU00471,2026-04-18,0,75,1,5,2,188
LMS009416,STU00471,2026-03-05,3,127,7,2,3,213
LMS009417,STU00471,2026-04-21,7,164,8,4,0,95
LMS009418,STU00471,2026-06-07,5,163,15,1,5,68
LMS009419,STU00471,2026-01-09,7,115,13,2,1,125
LMS009420,STU00471,2026-03-02,8,104,2,2,2,144
LMS009421,STU00472,2026-01-21,7,52,0,0,3,9
LMS009422,STU00472,2026-05-28,7,48,14,4,1,149
LMS009423,STU00472,2026-01-20,8,58,11,5,4,38
LMS009424,STU00472,2026-03-08,5,90,1,1,0,110
LMS009425,STU00472,2026-06-22,2,178,3,2,3,130
LMS009426,STU00472,2026-05-16,2,70,9,4,0,69
LMS009427,STU00472,2026-03-27,4,162,2,3,4,69
LMS009428,STU00472,2026-05-04,2,117,1,2,3,38
LMS009429,STU00472,2026-04-02,4,44,6,3,5,76
LMS009430,STU00472,2026-05-07,0,134,4,2,2,45
LMS009431,STU00472,2026-03-01,4,169,12,5,2,65
LMS009432,STU00472,2026-06-02,8,31,10,1,3,109
LMS009433,STU00472,2026-02-27,1,63,4,0,2,123
LMS009434,STU00472,2026-03-07,4,62,10,5,5,85
LMS009435,STU00472,2026-02-16,5,27,4,1,1,166
LMS009436,STU00472,2026-04-28,1,125,11,2,3,15
LMS009437,STU00472,2026-04-10,8,62,2,5,2,175
LMS009438,STU00472,2026-05-08,8,60,6,2,1,155
LMS009439,STU00472,2026-03-10,8,134,8,2,1,174
LMS009440,STU00472,2026-04-30,8,119,12,4,4,126
LMS009441,STU00473,2026-02-09,1,15,14,1,5,212
LMS009442,STU00473,2026-03-09,7,74,5,2,0,125
LMS009443,STU00473,2026-03-12,2,159,8,1,0,100
LMS009444,STU00473,2026-01-06,2,42,2,0,0,234
LMS009445,STU00473,2026-05-01,4,121,11,1,3,74
LMS009446,STU00473,2026-05-06,1,163,13,0,0,97
LMS009447,STU00473,2026-06-17,6,123,12,1,2,179
LMS009448,STU00473,2026-03-07,8,2,7,2,3,125
LMS009449,STU00473,2026-01-04,4,70,15,4,1,160
LMS009450,STU00473,2026-06-15,3,138,8,2,1,130
LMS009451,STU00473,2026-02-09,8,127,1,3,1,82
LMS009452,STU00473,2026-04-11,2,126,8,5,5,218
LMS009453,STU00473,2026-04-11,0,59,9,1,5,19
LMS009454,STU00473,2026-06-14,8,9,12,3,2,228
LMS009455,STU00473,2026-02-10,0,118,8,1,2,189
LMS009456,STU00473,2026-01-04,2,9,10,0,5,34
LMS009457,STU00473,2026-05-22,3,80,12,1,1,190
LMS009458,STU00473,2026-06-24,5,97,15,3,3,115
LMS009459,STU00473,2026-02-26,7,7,8,1,4,22
LMS009460,STU00473,2026-04-07,1,11,5,0,1,204
LMS009461,STU00474,2026-06-08,0,23,9,0,4,228
LMS009462,STU00474,2026-04-15,5,55,2,4,5,228
LMS009463,STU00474,2026-05-26,8,153,5,3,5,212
LMS009464,STU00474,2026-02-12,3,173,3,2,4,145
LMS009465,STU00474,2026-03-06,2,176,13,0,1,99
LMS009466,STU00474,2026-05-20,7,79,0,3,0,30
LMS009467,STU00474,2026-01-19,1,176,0,4,5,174
LMS009468,STU00474,2026-05-04,8,141,12,5,3,106
LMS009469,STU00474,2026-04-18,0,8,7,4,1,91
LMS009470,STU00474,2026-01-13,7,97,14,2,2,17
LMS009471,STU00474,2026-05-05,0,78,8,4,2,45
LMS009472,STU00474,2026-04-14,2,116,0,3,4,82
LMS009473,STU00474,2026-01-19,7,117,5,5,2,89
LMS009474,STU00474,2026-05-12,0,17,7,5,4,131
LMS009475,STU00474,2026-06-25,4,103,5,1,2,51
LMS009476,STU00474,2026-04-29,6,106,2,5,5,2
LMS009477,STU00474,2026-02-23,8,51,1,3,2,131
LMS009478,STU00474,2026-06-30,2,170,2,3,2,30
LMS009479,STU00474,2026-01-21,4,60,2,5,1,1
LMS009480,STU00474,2026-04-24,8,61,14,5,1,238
LMS009481,STU00475,2026-01-19,1,85,6,1,5,212
LMS009482,STU00475,2026-06-03,4,158,7,5,3,61
LMS009483,STU00475,2026-05-17,4,110,1,1,0,174
LMS009484,STU00475,2026-04-14,2,10,13,3,5,110
LMS009485,STU00475,2026-06-06,3,89,11,0,5,3
LMS009486,STU00475,2026-03-20,6,148,8,1,3,92
LMS009487,STU00475,2026-06-27,5,57,15,3,0,235
LMS009488,STU00475,2026-04-01,5,106,7,1,2,158
LMS009489,STU00475,2026-02-04,3,107,8,2,5,55
LMS009490,STU00475,2026-01-01,0,94,2,3,2,123
LMS009491,STU00475,2026-05-16,2,117,4,1,4,167
LMS009492,STU00475,2026-05-22,5,27,10,2,0,223
LMS009493,STU00475,2026-06-06,4,142,12,4,5,143
LMS009494,STU00475,2026-02-16,7,165,14,1,0,71
LMS009495,STU00475,2026-03-02,4,69,0,2,1,7
LMS009496,STU00475,2026-06-12,6,45,1,4,5,138
LMS009497,STU00475,2026-05-21,8,56,6,3,1,62
LMS009498,STU00475,2026-01-21,1,144,0,4,4,153
LMS009499,STU00475,2026-02-11,5,90,5,2,5,237
LMS009500,STU00475,2026-06-28,3,126,1,5,5,14
LMS009501,STU00476,2026-01-28,1,139,14,0,3,207
LMS009502,STU00476,2026-04-02,5,15,2,0,0,155
LMS009503,STU00476,2026-01-09,4,156,2,2,3,168
LMS009504,STU00476,2026-01-13,4,167,8,0,1,9
LMS009505,STU00476,2026-05-21,5,58,2,3,2,210
LMS009506,STU00476,2026-03-03,4,147,8,2,0,1
LMS009507,STU00476,2026-05-08,2,27,7,5,5,129
LMS009508,STU00476,2026-04-10,1,139,3,2,5,51
LMS009509,STU00476,2026-05-17,7,15,5,2,5,235
LMS009510,STU00476,2026-04-03,3,88,14,5,2,210
LMS009511,STU00476,2026-01-22,8,117,6,3,5,168
LMS009512,STU00476,2026-05-05,6,165,10,2,4,32
LMS009513,STU00476,2026-03-09,6,108,6,5,3,197
LMS009514,STU00476,2026-02-06,1,4,0,4,3,111
LMS009515,STU00476,2026-03-28,0,50,6,0,0,90
LMS009516,STU00476,2026-05-17,2,72,3,0,2,231
LMS009517,STU00476,2026-02-27,5,131,4,1,2,208
LMS009518,STU00476,2026-04-11,0,64,5,1,3,57
LMS009519,STU00476,2026-01-17,5,15,8,5,0,95
LMS009520,STU00476,2026-02-19,7,175,13,5,3,96
LMS009521,STU00477,2026-06-19,2,118,12,1,2,40
LMS009522,STU00477,2026-04-30,8,146,2,0,4,67
LMS009523,STU00477,2026-01-08,7,105,4,1,0,55
LMS009524,STU00477,2026-04-30,7,171,4,5,1,239
LMS009525,STU00477,2026-01-03,1,97,14,0,3,51
LMS009526,STU00477,2026-03-21,3,57,14,5,3,56
LMS009527,STU00477,2026-05-12,7,94,3,5,1,82
LMS009528,STU00477,2026-02-26,5,48,4,1,5,100
LMS009529,STU00477,2026-03-20,3,18,5,0,1,138
LMS009530,STU00477,2026-03-02,1,95,15,0,2,117
LMS009531,STU00477,2026-02-03,6,126,10,0,3,185
LMS009532,STU00477,2026-05-20,7,78,14,1,5,17
LMS009533,STU00477,2026-01-18,0,131,9,5,2,17
LMS009534,STU00477,2026-04-07,4,146,8,2,2,10
LMS009535,STU00477,2026-05-09,7,179,10,2,1,2
LMS009536,STU00477,2026-01-18,2,118,8,1,4,206
LMS009537,STU00477,2026-02-01,8,173,6,3,1,219
LMS009538,STU00477,2026-02-09,6,113,9,2,0,39
LMS009539,STU00477,2026-02-13,8,129,7,4,3,37
LMS009540,STU00477,2026-02-26,7,19,5,5,2,176
LMS009541,STU00478,2026-06-04,4,135,13,0,1,185
LMS009542,STU00478,2026-04-18,7,143,1,1,3,207
LMS009543,STU00478,2026-02-18,3,117,14,1,4,214
LMS009544,STU00478,2026-06-30,2,128,0,5,1,237
LMS009545,STU00478,2026-02-12,2,25,3,2,0,225
LMS009546,STU00478,2026-02-10,8,105,2,5,1,43
LMS009547,STU00478,2026-04-02,6,15,2,0,4,149
LMS009548,STU00478,2026-06-05,2,118,3,1,0,3
LMS009549,STU00478,2026-04-01,0,154,2,3,5,154
LMS009550,STU00478,2026-05-13,0,44,15,1,4,80
LMS009551,STU00478,2026-01-06,7,167,12,1,1,228
LMS009552,STU00478,2026-04-22,8,23,0,2,1,85
LMS009553,STU00478,2026-04-30,2,38,13,5,2,188
LMS009554,STU00478,2026-05-15,7,12,11,5,0,80
LMS009555,STU00478,2026-04-06,8,135,10,4,3,91
LMS009556,STU00478,2026-02-26,4,158,1,5,5,220
LMS009557,STU00478,2026-04-07,5,53,0,1,0,226
LMS009558,STU00478,2026-01-03,3,91,7,1,3,62
LMS009559,STU00478,2026-03-08,6,0,2,5,0,139
LMS009560,STU00478,2026-05-11,2,54,15,3,3,181
LMS009561,STU00479,2026-01-29,1,89,3,5,1,193
LMS009562,STU00479,2026-06-03,0,10,15,1,5,40
LMS009563,STU00479,2026-05-31,1,180,8,3,2,132
LMS009564,STU00479,2026-04-21,4,54,0,2,1,180
LMS009565,STU00479,2026-02-18,6,172,9,2,5,229
LMS009566,STU00479,2026-03-08,4,24,11,1,1,16
LMS009567,STU00479,2026-01-30,3,177,10,2,4,183
LMS009568,STU00479,2026-01-13,0,122,7,5,5,189
LMS009569,STU00479,2026-02-27,6,90,4,1,1,173
LMS009570,STU00479,2026-06-28,5,85,10,4,3,208
LMS009571,STU00479,2026-05-06,7,42,14,1,0,180
LMS009572,STU00479,2026-03-12,4,11,12,2,1,129
LMS009573,STU00479,2026-05-01,3,48,9,4,3,68
LMS009574,STU00479,2026-02-08,5,94,10,0,1,158
LMS009575,STU00479,2026-03-13,2,36,2,0,0,213
LMS009576,STU00479,2026-04-11,7,52,1,1,0,22
LMS009577,STU00479,2026-04-01,0,121,3,2,2,42
LMS009578,STU00479,2026-01-27,6,171,7,0,2,49
LMS009579,STU00479,2026-01-14,5,126,15,2,2,98
LMS009580,STU00479,2026-06-25,1,4,12,0,0,226
LMS009581,STU00480,2026-06-04,0,52,11,1,0,32
LMS009582,STU00480,2026-03-19,0,41,14,1,5,11
LMS009583,STU00480,2026-06-25,7,43,6,3,5,22
LMS009584,STU00480,2026-06-13,0,9,10,2,4,225
LMS009585,STU00480,2026-04-05,7,0,8,0,2,73
LMS009586,STU00480,2026-04-27,2,156,1,0,2,177
LMS009587,STU00480,2026-02-23,4,122,8,3,1,16
LMS009588,STU00480,2026-06-03,6,93,13,2,0,144
LMS009589,STU00480,2026-01-12,7,86,9,0,2,159
LMS009590,STU00480,2026-01-24,8,76,7,3,3,222
LMS009591,STU00480,2026-03-04,7,56,3,0,5,79
LMS009592,STU00480,2026-05-02,1,179,1,4,5,237
LMS009593,STU00480,2026-05-16,7,114,15,3,2,236
LMS009594,STU00480,2026-02-10,5,158,8,0,1,193
LMS009595,STU00480,2026-03-14,4,150,12,1,5,220
LMS009596,STU00480,2026-06-08,6,156,14,0,4,57
LMS009597,STU00480,2026-03-26,3,83,14,0,2,175
LMS009598,STU00480,2026-03-19,3,78,3,1,4,112
LMS009599,STU00480,2026-03-30,8,124,13,3,3,126
LMS009600,STU00480,2026-03-07,6,41,7,0,5,162
LMS009601,STU00481,2026-05-01,7,173,14,1,1,107
LMS009602,STU00481,2026-01-28,7,133,4,4,2,65
LMS009603,STU00481,2026-01-08,4,177,2,3,0,64
LMS009604,STU00481,2026-03-30,3,55,0,4,0,150
LMS009605,STU00481,2026-05-10,6,138,13,1,4,182
LMS009606,STU00481,2026-03-16,1,119,2,4,5,103
LMS009607,STU00481,2026-06-06,3,166,6,3,2,197
LMS009608,STU00481,2026-02-15,7,158,11,1,5,160
LMS009609,STU00481,2026-05-24,6,153,5,0,0,172
LMS009610,STU00481,2026-02-02,0,122,3,2,2,11
LMS009611,STU00481,2026-05-05,7,141,14,0,0,155
LMS009612,STU00481,2026-02-05,1,48,2,0,5,163
LMS009613,STU00481,2026-02-08,7,32,7,0,0,57
LMS009614,STU00481,2026-03-11,4,13,14,1,5,191
LMS009615,STU00481,2026-06-02,3,10,0,2,4,45
LMS009616,STU00481,2026-06-02,1,73,7,5,1,207
LMS009617,STU00481,2026-05-31,4,28,0,2,4,9
LMS009618,STU00481,2026-03-29,5,167,11,2,2,225
LMS009619,STU00481,2026-03-24,1,122,3,3,4,30
LMS009620,STU00481,2026-06-18,4,77,10,2,4,28
LMS009621,STU00482,2026-04-22,0,44,0,5,1,231
LMS009622,STU00482,2026-05-28,1,144,9,4,4,105
LMS009623,STU00482,2026-04-20,3,179,0,3,3,140
LMS009624,STU00482,2026-01-31,2,66,15,2,1,68
LMS009625,STU00482,2026-04-03,2,66,0,1,2,79
LMS009626,STU00482,2026-03-30,6,76,7,3,0,145
LMS009627,STU00482,2026-03-17,5,82,8,3,5,9
LMS009628,STU00482,2026-06-02,2,109,10,2,1,230
LMS009629,STU00482,2026-05-12,4,92,10,2,4,232
LMS009630,STU00482,2026-02-08,3,43,13,2,3,159
LMS009631,STU00482,2026-05-08,1,129,14,4,5,14
LMS009632,STU00482,2026-05-19,8,29,14,3,2,201
LMS009633,STU00482,2026-02-08,5,119,9,4,0,177
LMS009634,STU00482,2026-03-14,6,84,5,0,1,121
LMS009635,STU00482,2026-01-09,2,25,12,4,2,112
LMS009636,STU00482,2026-04-28,4,131,11,5,4,65
LMS009637,STU00482,2026-05-08,8,70,14,1,1,238
LMS009638,STU00482,2026-06-08,6,97,9,3,2,129
LMS009639,STU00482,2026-06-07,7,37,13,1,2,229
LMS009640,STU00482,2026-01-27,2,104,13,2,0,41
LMS009641,STU00483,2026-06-12,3,32,12,5,1,235
LMS009642,STU00483,2026-04-21,3,127,15,1,3,18
LMS009643,STU00483,2026-01-16,5,108,1,5,2,23
LMS009644,STU00483,2026-06-13,3,11,12,4,5,48
LMS009645,STU00483,2026-03-22,0,170,0,4,5,63
LMS009646,STU00483,2026-01-24,8,54,8,5,4,144
LMS009647,STU00483,2026-02-15,8,147,7,5,4,39
LMS009648,STU00483,2026-06-05,7,5,13,3,0,175
LMS009649,STU00483,2026-02-24,3,97,14,0,1,107
LMS009650,STU00483,2026-02-11,5,91,11,2,2,166
LMS009651,STU00483,2026-06-21,2,81,8,5,3,224
LMS009652,STU00483,2026-03-06,3,56,6,5,4,129
LMS009653,STU00483,2026-04-27,2,101,14,4,3,30
LMS009654,STU00483,2026-04-10,4,77,14,2,5,1
LMS009655,STU00483,2026-05-10,4,10,12,1,4,53
LMS009656,STU00483,2026-01-30,2,53,15,0,4,226
LMS009657,STU00483,2026-03-30,1,99,12,4,2,221
LMS009658,STU00483,2026-01-27,2,114,0,3,1,7
LMS009659,STU00483,2026-03-31,3,151,0,3,4,204
LMS009660,STU00483,2026-06-05,5,54,3,4,3,131
LMS009661,STU00484,2026-01-25,2,91,2,2,5,174
LMS009662,STU00484,2026-05-19,0,147,3,4,1,181
LMS009663,STU00484,2026-01-15,2,89,11,3,4,7
LMS009664,STU00484,2026-02-21,3,41,7,2,1,61
LMS009665,STU00484,2026-04-09,5,27,4,5,0,211
LMS009666,STU00484,2026-04-27,7,101,4,4,2,196
LMS009667,STU00484,2026-01-07,3,58,7,1,0,159
LMS009668,STU00484,2026-03-10,0,168,15,4,2,14
LMS009669,STU00484,2026-04-08,5,133,15,1,4,218
LMS009670,STU00484,2026-03-21,6,6,11,0,1,219
LMS009671,STU00484,2026-01-29,4,89,2,5,3,0
LMS009672,STU00484,2026-04-12,7,90,1,4,4,137
LMS009673,STU00484,2026-04-21,3,166,1,1,5,161
LMS009674,STU00484,2026-02-18,0,3,13,5,0,110
LMS009675,STU00484,2026-06-22,2,69,6,2,0,2
LMS009676,STU00484,2026-05-11,3,120,1,4,4,155
LMS009677,STU00484,2026-01-05,2,27,14,3,0,90
LMS009678,STU00484,2026-02-06,8,11,14,0,5,237
LMS009679,STU00484,2026-03-11,5,150,9,3,2,209
LMS009680,STU00484,2026-02-15,8,108,12,1,0,176
LMS009681,STU00485,2026-01-28,5,100,4,3,1,234
LMS009682,STU00485,2026-03-07,2,40,8,4,5,139
LMS009683,STU00485,2026-01-15,7,158,2,3,3,210
LMS009684,STU00485,2026-04-03,2,67,1,2,2,239
LMS009685,STU00485,2026-05-31,0,154,5,1,5,181
LMS009686,STU00485,2026-06-03,6,147,3,5,2,130
LMS009687,STU00485,2026-04-18,3,96,2,4,4,160
LMS009688,STU00485,2026-06-30,4,48,1,3,5,130
LMS009689,STU00485,2026-06-12,8,67,5,0,4,186
LMS009690,STU00485,2026-03-13,6,106,5,4,4,138
LMS009691,STU00485,2026-01-05,0,132,7,3,1,203
LMS009692,STU00485,2026-02-03,0,161,13,1,1,12
LMS009693,STU00485,2026-02-11,6,137,11,2,4,146
LMS009694,STU00485,2026-04-25,8,167,15,1,2,8
LMS009695,STU00485,2026-05-08,8,24,1,3,4,93
LMS009696,STU00485,2026-05-21,2,40,11,1,0,206
LMS009697,STU00485,2026-02-04,0,157,15,5,5,145
LMS009698,STU00485,2026-06-18,3,104,2,0,1,71
LMS009699,STU00485,2026-05-27,5,161,1,2,1,199
LMS009700,STU00485,2026-02-02,7,77,1,0,3,193
LMS009701,STU00486,2026-06-28,3,128,8,3,2,100
LMS009702,STU00486,2026-02-13,6,47,4,1,5,145
LMS009703,STU00486,2026-02-26,5,80,13,2,0,198
LMS009704,STU00486,2026-03-25,8,72,3,2,5,220
LMS009705,STU00486,2026-05-16,8,74,3,0,3,63
LMS009706,STU00486,2026-05-03,6,169,8,5,3,72
LMS009707,STU00486,2026-03-28,8,15,11,5,5,103
LMS009708,STU00486,2026-02-20,2,14,10,0,5,162
LMS009709,STU00486,2026-05-26,6,91,0,0,3,80
LMS009710,STU00486,2026-02-13,4,81,0,4,4,14
LMS009711,STU00486,2026-04-13,3,143,3,4,1,158
LMS009712,STU00486,2026-02-26,2,65,3,0,1,152
LMS009713,STU00486,2026-06-23,3,169,15,1,1,183
LMS009714,STU00486,2026-03-05,6,126,11,0,4,177
LMS009715,STU00486,2026-02-20,0,167,2,1,0,86
LMS009716,STU00486,2026-04-15,4,21,11,2,0,161
LMS009717,STU00486,2026-06-24,8,0,2,4,0,6
LMS009718,STU00486,2026-05-10,4,141,1,4,4,196
LMS009719,STU00486,2026-02-14,1,59,10,4,2,57
LMS009720,STU00486,2026-02-19,7,174,9,1,3,186
LMS009721,STU00487,2026-03-07,1,79,10,3,5,155
LMS009722,STU00487,2026-02-05,5,165,4,0,5,20
LMS009723,STU00487,2026-04-21,5,83,12,3,0,3
LMS009724,STU00487,2026-01-22,8,119,3,2,0,199
LMS009725,STU00487,2026-01-26,5,24,10,5,0,7
LMS009726,STU00487,2026-05-24,2,12,12,3,4,98
LMS009727,STU00487,2026-06-26,0,163,0,1,5,183
LMS009728,STU00487,2026-02-11,3,83,0,3,1,104
LMS009729,STU00487,2026-06-05,5,74,5,5,2,76
LMS009730,STU00487,2026-02-19,1,114,12,4,5,64
LMS009731,STU00487,2026-01-20,1,30,9,1,4,164
LMS009732,STU00487,2026-01-01,2,154,7,4,0,100
LMS009733,STU00487,2026-05-12,2,77,8,5,3,73
LMS009734,STU00487,2026-02-04,6,15,14,0,1,207
LMS009735,STU00487,2026-03-31,4,18,13,4,3,100
LMS009736,STU00487,2026-01-14,4,158,12,2,5,131
LMS009737,STU00487,2026-06-22,8,112,7,1,5,71
LMS009738,STU00487,2026-04-02,6,77,10,5,1,155
LMS009739,STU00487,2026-01-27,2,63,7,5,5,44
LMS009740,STU00487,2026-05-10,7,54,0,0,3,190
LMS009741,STU00488,2026-01-31,8,73,2,4,5,133
LMS009742,STU00488,2026-01-06,3,138,5,2,0,47
LMS009743,STU00488,2026-02-09,2,91,15,1,4,11
LMS009744,STU00488,2026-01-07,2,143,13,3,2,118
LMS009745,STU00488,2026-02-06,5,56,12,0,1,151
LMS009746,STU00488,2026-01-02,5,87,12,3,4,39
LMS009747,STU00488,2026-06-10,7,22,8,3,0,198
LMS009748,STU00488,2026-04-24,7,152,0,0,1,93
LMS009749,STU00488,2026-04-27,2,26,13,4,2,27
LMS009750,STU00488,2026-06-23,0,115,10,4,3,129
LMS009751,STU00488,2026-02-17,5,30,8,3,3,206
LMS009752,STU00488,2026-04-21,8,133,2,4,5,51
LMS009753,STU00488,2026-04-09,8,46,11,4,2,189
LMS009754,STU00488,2026-02-19,1,141,4,5,1,171
LMS009755,STU00488,2026-01-16,5,13,13,1,3,89
LMS009756,STU00488,2026-06-11,3,55,2,3,1,77
LMS009757,STU00488,2026-02-07,3,100,3,3,1,67
LMS009758,STU00488,2026-06-20,4,8,8,3,5,123
LMS009759,STU00488,2026-03-20,6,174,3,4,3,183
LMS009760,STU00488,2026-02-28,2,111,0,4,2,189
LMS009761,STU00489,2026-05-29,2,104,0,2,4,14
LMS009762,STU00489,2026-02-06,5,134,2,1,3,93
LMS009763,STU00489,2026-03-13,3,93,7,1,5,150
LMS009764,STU00489,2026-05-07,6,132,12,2,1,127
LMS009765,STU00489,2026-01-18,4,129,13,1,2,239
LMS009766,STU00489,2026-05-21,2,165,2,5,2,236
LMS009767,STU00489,2026-04-04,4,5,8,4,1,213
LMS009768,STU00489,2026-01-09,2,53,8,3,2,142
LMS009769,STU00489,2026-02-11,1,60,13,0,0,172
LMS009770,STU00489,2026-04-18,2,62,5,2,4,36
LMS009771,STU00489,2026-06-27,4,173,7,3,3,174
LMS009772,STU00489,2026-04-28,6,91,7,4,3,8
LMS009773,STU00489,2026-04-02,1,107,9,0,4,70
LMS009774,STU00489,2026-03-29,1,148,15,4,2,196
LMS009775,STU00489,2026-06-03,1,93,6,4,2,239
LMS009776,STU00489,2026-06-19,2,163,3,1,0,63
LMS009777,STU00489,2026-03-19,4,134,7,4,2,140
LMS009778,STU00489,2026-03-16,2,153,8,2,1,202
LMS009779,STU00489,2026-03-22,6,41,13,5,4,137
LMS009780,STU00489,2026-03-24,3,12,5,2,3,114
LMS009781,STU00490,2026-03-26,8,29,5,1,2,157
LMS009782,STU00490,2026-01-30,2,9,10,2,0,141
LMS009783,STU00490,2026-02-05,1,23,15,2,3,209
LMS009784,STU00490,2026-04-30,3,23,7,2,1,61
LMS009785,STU00490,2026-05-11,7,68,9,4,2,103
LMS009786,STU00490,2026-04-25,2,115,6,3,5,172
LMS009787,STU00490,2026-06-06,3,129,7,4,2,161
LMS009788,STU00490,2026-03-12,3,155,15,2,2,23
LMS009789,STU00490,2026-05-25,4,84,0,1,1,206
LMS009790,STU00490,2026-02-03,7,128,2,2,0,119
LMS009791,STU00490,2026-05-24,3,113,7,0,0,62
LMS009792,STU00490,2026-05-16,1,139,7,5,4,88
LMS009793,STU00490,2026-05-18,4,167,2,0,0,25
LMS009794,STU00490,2026-05-18,8,84,3,1,3,34
LMS009795,STU00490,2026-01-07,8,53,5,1,5,161
LMS009796,STU00490,2026-01-19,6,105,11,3,4,71
LMS009797,STU00490,2026-05-11,1,68,13,2,0,122
LMS009798,STU00490,2026-05-13,0,177,11,0,0,64
LMS009799,STU00490,2026-01-17,1,4,9,1,5,216
LMS009800,STU00490,2026-03-14,2,137,14,4,4,152
LMS009801,STU00491,2026-04-04,8,142,12,5,2,11
LMS009802,STU00491,2026-04-07,7,76,3,4,5,178
LMS009803,STU00491,2026-03-19,0,136,6,0,4,210
LMS009804,STU00491,2026-03-28,3,54,2,4,0,109
LMS009805,STU00491,2026-06-04,7,163,13,4,2,19
LMS009806,STU00491,2026-02-22,2,65,9,3,1,62
LMS009807,STU00491,2026-03-08,6,13,1,2,5,234
LMS009808,STU00491,2026-03-12,4,105,1,5,4,229
LMS009809,STU00491,2026-05-04,1,95,4,3,3,103
LMS009810,STU00491,2026-03-18,1,147,11,2,3,100
LMS009811,STU00491,2026-06-10,8,137,4,1,0,213
LMS009812,STU00491,2026-05-17,2,5,11,5,3,51
LMS009813,STU00491,2026-04-21,8,1,1,2,2,231
LMS009814,STU00491,2026-04-08,2,92,8,3,3,141
LMS009815,STU00491,2026-03-19,7,110,5,4,1,100
LMS009816,STU00491,2026-05-17,7,138,15,2,4,83
LMS009817,STU00491,2026-05-23,1,122,4,0,2,131
LMS009818,STU00491,2026-05-16,1,174,13,2,3,8
LMS009819,STU00491,2026-02-26,0,158,7,0,5,78
LMS009820,STU00491,2026-03-14,0,20,4,5,2,100
LMS009821,STU00492,2026-06-17,3,137,4,2,3,92
LMS009822,STU00492,2026-06-15,6,50,7,1,3,186
LMS009823,STU00492,2026-05-02,8,139,4,0,3,120
LMS009824,STU00492,2026-03-11,5,26,2,1,1,176
LMS009825,STU00492,2026-04-05,7,87,14,5,5,191
LMS009826,STU00492,2026-01-05,8,152,6,5,2,75
LMS009827,STU00492,2026-02-10,3,8,14,5,2,141
LMS009828,STU00492,2026-02-15,3,138,15,5,5,109
LMS009829,STU00492,2026-02-26,0,55,10,3,0,86
LMS009830,STU00492,2026-06-06,3,64,2,4,3,86
LMS009831,STU00492,2026-06-19,6,76,4,4,5,56
LMS009832,STU00492,2026-03-22,5,128,15,2,1,83
LMS009833,STU00492,2026-03-25,4,0,10,5,2,49
LMS009834,STU00492,2026-06-01,4,132,15,5,2,60
LMS009835,STU00492,2026-01-06,8,101,12,3,3,135
LMS009836,STU00492,2026-05-16,7,132,6,3,2,138
LMS009837,STU00492,2026-02-03,6,102,14,4,1,144
LMS009838,STU00492,2026-06-04,1,42,10,5,5,238
LMS009839,STU00492,2026-02-02,5,84,0,3,4,19
LMS009840,STU00492,2026-06-28,4,86,14,3,1,119
LMS009841,STU00493,2026-01-05,3,37,13,3,5,204
LMS009842,STU00493,2026-04-14,0,39,11,4,1,199
LMS009843,STU00493,2026-03-29,3,176,15,5,3,8
LMS009844,STU00493,2026-02-19,4,104,10,0,4,61
LMS009845,STU00493,2026-05-10,0,132,3,3,0,195
LMS009846,STU00493,2026-04-29,3,116,9,0,5,177
LMS009847,STU00493,2026-03-13,7,119,2,3,0,4
LMS009848,STU00493,2026-03-08,7,19,8,4,1,132
LMS009849,STU00493,2026-04-02,0,88,1,2,2,62
LMS009850,STU00493,2026-06-18,4,136,13,4,0,113
LMS009851,STU00493,2026-06-12,1,123,10,3,0,149
LMS009852,STU00493,2026-03-21,0,104,5,2,3,218
LMS009853,STU00493,2026-01-14,8,78,3,3,4,36
LMS009854,STU00493,2026-05-01,1,80,1,5,0,206
LMS009855,STU00493,2026-05-19,8,166,4,5,3,136
